,1st_Dose_Uptake_%,2nd_Dose_Uptake_%,MSOA11CD,MSOA11NM,all_bame_prop,all_black_prop,pakistani_or_bangladeshi_prop,all_indian_prop,Region,Borough,Code,Unnamed: 10
Tower Hamlets,68.2125,,E02000889,Tower Hamlets 026,0.495012092,0.041414752,0.315145103,0.029020556,East,Tower Hamlets,E09000030,
Tower Hamlets,68.2125,,E02000890,Tower Hamlets 027,0.23986195,0.021915444,0.096462468,0.022605695,East,Tower Hamlets,E09000030,
Tower Hamlets,68.2125,,E02000891,Tower Hamlets 028,0.547562707,0.081400852,0.189935321,0.069411579,East,Tower Hamlets,E09000030,
Tower Hamlets,68.2125,,E02000893,Tower Hamlets 030,0.424001179,0.052779006,0.179566563,0.046144774,East,Tower Hamlets,E09000030,
Tower Hamlets,68.2125,,E02000894,Tower Hamlets 031,0.42655618,0.043898589,0.134359278,0.07240801,East,Tower Hamlets,E09000030,
Tower Hamlets,68.2125,,E02006853,Tower Hamlets 032,0.543601359,0.077293318,0.200736127,0.060305776,East,Tower Hamlets,E09000030,
Tower Hamlets,68.2125,,E02006854,Tower Hamlets 033,0.481387047,0.052694204,0.135475098,0.070202278,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000864,Tower Hamlets 001,0.448113776,0.119922864,0.221646378,0.011932024,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000865,Tower Hamlets 002,0.530563041,0.078428592,0.340235428,0.014324209,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000866,Tower Hamlets 003,0.345166632,0.069861312,0.166011178,0.017594701,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000867,Tower Hamlets 004,0.421063416,0.069767442,0.20346276,0.026431718,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000868,Tower Hamlets 005,0.455669481,0.055036188,0.292219542,0.010856454,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000869,Tower Hamlets 006,0.436985101,0.078177038,0.250131464,0.009640666,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000870,Tower Hamlets 007,0.459780763,0.059904277,0.287478771,0.011733827,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000871,Tower Hamlets 008,0.719823071,0.121406123,0.469910371,0.018856943,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000872,Tower Hamlets 009,0.510598587,0.062258366,0.335421944,0.013464871,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000873,Tower Hamlets 010,0.574773327,0.069436474,0.349936876,0.025020085,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000874,Tower Hamlets 011,0.662926077,0.074765044,0.473418432,0.015429934,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000875,Tower Hamlets 012,0.652436441,0.11684322,0.411334746,0.013241525,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000876,Tower Hamlets 013,0.623276965,0.060679267,0.442518119,0.018900099,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000877,Tower Hamlets 014,0.679689891,0.098949301,0.471794349,0.019177803,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000878,Tower Hamlets 015,0.547345907,0.04472098,0.389947501,0.021388295,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000879,Tower Hamlets 016,0.593266964,0.057374902,0.415640555,0.016505109,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000880,Tower Hamlets 017,0.635387812,0.048476454,0.461045706,0.022160665,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000881,Tower Hamlets 018,0.652337531,0.119988421,0.408886959,0.01389492,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000882,Tower Hamlets 019,0.704207345,0.071594607,0.534751278,0.017433752,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000883,Tower Hamlets 020,0.622767296,0.113836478,0.393710692,0.01245283,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000884,Tower Hamlets 021,0.580343385,0.041492406,0.394122826,0.029605987,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000885,Tower Hamlets 022,0.697026831,0.07382161,0.517766497,0.01653372,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000886,Tower Hamlets 023,0.505323505,0.062517063,0.282555283,0.029484029,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000887,Tower Hamlets 024,0.621939954,0.096535797,0.396997691,0.016512702,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000888,Tower Hamlets 025,0.600365186,0.070359099,0.396348144,0.032744979,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000889,Tower Hamlets 026,0.495012092,0.041414752,0.315145103,0.029020556,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000890,Tower Hamlets 027,0.23986195,0.021915444,0.096462468,0.022605695,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000891,Tower Hamlets 028,0.547562707,0.081400852,0.189935321,0.069411579,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000893,Tower Hamlets 030,0.424001179,0.052779006,0.179566563,0.046144774,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02000894,Tower Hamlets 031,0.42655618,0.043898589,0.134359278,0.07240801,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02006853,Tower Hamlets 032,0.543601359,0.077293318,0.200736127,0.060305776,East,Tower Hamlets,E09000030,
Tower Hamlets,,62.6125,E02006854,Tower Hamlets 033,0.481387047,0.052694204,0.135475098,0.070202278,East,Tower Hamlets,E09000030,
Waltham Forest,66.95714286,,E02000895,Waltham Forest 001,0.218573756,0.088858253,0.032710866,0.008773029,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000896,Waltham Forest 002,0.138983435,0.042999773,0.016904924,0.008055366,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000897,Waltham Forest 003,0.238950105,0.097189551,0.033304445,0.01423796,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000898,Waltham Forest 004,0.257419355,0.096774194,0.043096774,0.018322581,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000899,Waltham Forest 005,0.278030303,0.111616162,0.031691919,0.01969697,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000900,Waltham Forest 006,0.419386746,0.194238378,0.071092977,0.023244313,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000901,Waltham Forest 007,0.228897663,0.070750187,0.034361327,0.02475723,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000902,Waltham Forest 008,0.446604301,0.190620824,0.081399587,0.025634795,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000903,Waltham Forest 009,0.526263408,0.227358178,0.118544731,0.023001216,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000904,Waltham Forest 010,0.476178901,0.193485659,0.109504132,0.022362664,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000905,Waltham Forest 011,0.49932214,0.166336427,0.133486286,0.023672959,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000906,Waltham Forest 012,0.491025087,0.155168685,0.130947232,0.020436851,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000907,Waltham Forest 013,0.551510302,0.24494899,0.105221044,0.022504501,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000908,Waltham Forest 014,0.495435527,0.184100418,0.083777102,0.022156714,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000909,Waltham Forest 015,0.441666667,0.158912037,0.116898148,0.030555556,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000910,Waltham Forest 016,0.539166199,0.133202468,0.2022808,0.042250888,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000911,Waltham Forest 017,0.545897719,0.157100809,0.171909492,0.040286976,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000912,Waltham Forest 018,0.597856679,0.17557913,0.196904092,0.053907772,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000913,Waltham Forest 019,0.588444751,0.158970825,0.218470021,0.066850448,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000914,Waltham Forest 020,0.679252407,0.225882575,0.235605059,0.043137625,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000915,Waltham Forest 021,0.460372556,0.146824019,0.104361911,0.068147634,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000916,Waltham Forest 022,0.611070111,0.264101212,0.141802847,0.041855561,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000917,Waltham Forest 023,0.530912659,0.204121688,0.130193,0.029331589,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000918,Waltham Forest 024,0.518628096,0.168529476,0.102235371,0.090948937,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000919,Waltham Forest 025,0.557965514,0.149441492,0.175252142,0.062249214,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000920,Waltham Forest 026,0.636881528,0.24812744,0.181875725,0.045996413,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000921,Waltham Forest 027,0.599400055,0.260521771,0.138987365,0.043541496,East,Waltham Forest,E09000031,
Waltham Forest,66.95714286,,E02000922,Waltham Forest 028,0.560391523,0.259716811,0.118597358,0.039722513,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000895,Waltham Forest 001,0.218573756,0.088858253,0.032710866,0.008773029,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000896,Waltham Forest 002,0.138983435,0.042999773,0.016904924,0.008055366,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000897,Waltham Forest 003,0.238950105,0.097189551,0.033304445,0.01423796,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000898,Waltham Forest 004,0.257419355,0.096774194,0.043096774,0.018322581,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000899,Waltham Forest 005,0.278030303,0.111616162,0.031691919,0.01969697,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000900,Waltham Forest 006,0.419386746,0.194238378,0.071092977,0.023244313,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000901,Waltham Forest 007,0.228897663,0.070750187,0.034361327,0.02475723,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000902,Waltham Forest 008,0.446604301,0.190620824,0.081399587,0.025634795,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000903,Waltham Forest 009,0.526263408,0.227358178,0.118544731,0.023001216,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000904,Waltham Forest 010,0.476178901,0.193485659,0.109504132,0.022362664,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000905,Waltham Forest 011,0.49932214,0.166336427,0.133486286,0.023672959,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000906,Waltham Forest 012,0.491025087,0.155168685,0.130947232,0.020436851,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000907,Waltham Forest 013,0.551510302,0.24494899,0.105221044,0.022504501,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000908,Waltham Forest 014,0.495435527,0.184100418,0.083777102,0.022156714,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000909,Waltham Forest 015,0.441666667,0.158912037,0.116898148,0.030555556,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000910,Waltham Forest 016,0.539166199,0.133202468,0.2022808,0.042250888,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000911,Waltham Forest 017,0.545897719,0.157100809,0.171909492,0.040286976,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000912,Waltham Forest 018,0.597856679,0.17557913,0.196904092,0.053907772,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000913,Waltham Forest 019,0.588444751,0.158970825,0.218470021,0.066850448,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000914,Waltham Forest 020,0.679252407,0.225882575,0.235605059,0.043137625,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000915,Waltham Forest 021,0.460372556,0.146824019,0.104361911,0.068147634,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000916,Waltham Forest 022,0.611070111,0.264101212,0.141802847,0.041855561,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000917,Waltham Forest 023,0.530912659,0.204121688,0.130193,0.029331589,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000918,Waltham Forest 024,0.518628096,0.168529476,0.102235371,0.090948937,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000919,Waltham Forest 025,0.557965514,0.149441492,0.175252142,0.062249214,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000920,Waltham Forest 026,0.636881528,0.24812744,0.181875725,0.045996413,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000921,Waltham Forest 027,0.599400055,0.260521771,0.138987365,0.043541496,East,Waltham Forest,E09000031,
Waltham Forest,,63.27857143,E02000922,Waltham Forest 028,0.560391523,0.259716811,0.118597358,0.039722513,East,Waltham Forest,E09000031,
Wandsworth,69.88378378,,E02000923,Wandsworth 001,0.206449023,0.070109714,0.009767193,0.011506556,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000924,Wandsworth 002,0.436618453,0.221902794,0.019495104,0.017518642,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000925,Wandsworth 003,0.396279307,0.237385321,0.014908257,0.0127421,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000926,Wandsworth 004,0.272045658,0.112242614,0.008616831,0.028424351,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000927,Wandsworth 005,0.245949926,0.125036819,0.007658321,0.013991163,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000928,Wandsworth 006,0.11066446,0.02340979,0.005793332,0.012768976,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000929,Wandsworth 007,0.540332555,0.33337914,0.037652879,0.01690257,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000930,Wandsworth 008,0.207627119,0.084435717,0.00961141,0.017879289,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000931,Wandsworth 009,0.128864763,0.043072929,0.006726457,0.012272835,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000932,Wandsworth 010,0.158022533,0.029040404,0.012140637,0.023504274,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000933,Wandsworth 011,0.166268079,0.034050791,0.011843754,0.020612686,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000934,Wandsworth 012,0.23250961,0.105985722,0.013509061,0.014936848,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000935,Wandsworth 013,0.358832117,0.154160584,0.034452555,0.018248175,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000936,Wandsworth 014,0.206362545,0.043457383,0.018967587,0.019567827,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000937,Wandsworth 015,0.128689798,0.052045572,0.005955463,0.013464526,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000938,Wandsworth 016,0.287135973,0.112193589,0.022417767,0.02000838,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000939,Wandsworth 017,0.136922691,0.038529116,0.009036145,0.015687751,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000940,Wandsworth 018,0.373580089,0.157753669,0.065730696,0.015443523,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000941,Wandsworth 019,0.174127351,0.062669752,0.027059652,0.015290212,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000942,Wandsworth 020,0.20693223,0.029901707,0.065700983,0.022038282,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000943,Wandsworth 021,0.205546299,0.075458224,0.022256606,0.024041895,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000944,Wandsworth 022,0.385234527,0.129059117,0.101998335,0.022758812,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000945,Wandsworth 023,0.346456693,0.12191601,0.043832021,0.019160105,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000946,Wandsworth 024,0.27527004,0.120977828,0.040818647,0.023763502,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000947,Wandsworth 025,0.182132565,0.041152738,0.037925072,0.019942363,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000948,Wandsworth 026,0.254530728,0.088488407,0.035435861,0.034119672,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000949,Wandsworth 027,0.175930648,0.052830189,0.019989801,0.027027027,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000950,Wandsworth 028,0.266429137,0.061097915,0.057666931,0.024148852,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000951,Wandsworth 029,0.28556391,0.097744361,0.041203008,0.044661654,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000952,Wandsworth 030,0.275371584,0.103723829,0.039315966,0.038676682,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000953,Wandsworth 031,0.283032185,0.096555618,0.046301525,0.027950311,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000954,Wandsworth 032,0.475657178,0.125991601,0.114481257,0.10048219,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000955,Wandsworth 033,0.535001489,0.154304438,0.114238904,0.103068216,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000956,Wandsworth 034,0.509798832,0.180791694,0.08293316,0.059831278,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000957,Wandsworth 035,0.475871187,0.142128624,0.083105109,0.06837284,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000958,Wandsworth 036,0.40055616,0.142062628,0.056825051,0.058517712,South,Wandsworth,E09000032,
Wandsworth,69.88378378,,E02000959,Wandsworth 037,0.466196599,0.229641919,0.060555786,0.03152219,South,Wandsworth,E09000032,
Wandsworth,,66.66486486,E02000923,Wandsworth 001,0.206449023,0.070109714,0.009767193,0.011506556,South,Wandsworth,E09000032,
Wandsworth,,66.66486486,E02000924,Wandsworth 002,0.436618453,0.221902794,0.019495104,0.017518642,South,Wandsworth,E09000032,
Wandsworth,,66.66486486,E02000925,Wandsworth 003,0.396279307,0.237385321,0.014908257,0.0127421,South,Wandsworth,E09000032,
Wandsworth,,66.66486486,E02000926,Wandsworth 004,0.272045658,0.112242614,0.008616831,0.028424351,South,Wandsworth,E09000032,
Wandsworth,,66.66486486,E02000927,Wandsworth 005,0.245949926,0.125036819,0.007658321,0.013991163,South,Wandsworth,E09000032,
Wandsworth,,66.66486486,E02000928,Wandsworth 006,0.11066446,0.02340979,0.005793332,0.012768976,South,Wandsworth,E09000032,
Wandsworth,,66.66486486,E02000929,Wandsworth 007,0.540332555,0.33337914,0.037652879,0.01690257,South,Wandsworth,E09000032,
Wandsworth,,66.66486486,E02000930,Wandsworth 008,0.207627119,0.084435717,0.00961141,0.017879289,South,Wandsworth,E09000032,
Wandsworth,,66.66486486,E02000931,Wandsworth 009,0.128864763,0.043072929,0.006726457,0.012272835,South,Wandsworth,E09000032,
